Country Pair,Cooperation Intensity Index
"('Canada', 'Mauritius')",0.00032362459546925567
"('Canada', 'Mehran')",0.000970873786407767
"('Canada', 'Melanie')",0.0004854368932038835
"('Canada', 'Meng')",0.000970873786407767
"('Canada', 'Mexico')",0.004136766568172225
"('Canada', 'Michael')",0.00012135922330097087
"('Canada', 'Michal')",0.000970873786407767
"('Canada', 'Min')",0.0001941747572815534
"('Canada', 'Mingzhi')",0.000970873786407767
"('Canada', 'Mireille')",0.000970873786407767
"('Canada', 'Morgane')",0.000970873786407767
"('Canada', 'Morocco')",0.0006472491909385113
"('Canada', 'Muhammad')",0.00024271844660194174
"('Canada', 'Nadia')",0.002184466019417476
"('Canada', 'Narongsak')",0.000970873786407767
"('Canada', 'Netherlands')",0.0009013796627491058
"('Canada', 'New Zealand')",0.0006649820454847719
"('Canada', 'Nianqi')",0.000970873786407767
"('Canada', 'Nicolas')",0.001941747572815534
"('Canada', 'Nigeria')",0.000546116504854369
"('Canada', 'North Macedonia')",0.0006472491909385113
"('Canada', 'Norway')",8.166228109971872e-05
"('Canada', 'Olga')",0.00032362459546925567
"('Canada', 'Olivier')",0.0048543689320388345
"('Canada', 'Oman')",0.0007766990291262136
"('Canada', 'Omrane')",0.000970873786407767
"('Canada', 'Pakistan')",0.0013220409006403635
"('Canada', 'Pascal')",0.001941747572815534
"('Canada', 'Pascale')",0.000970873786407767
"('Canada', 'Patricia')",0.00032362459546925567
"('Canada', 'Paul')",0.00016181229773462783
"('Canada', 'Paulina Man Kei')",0.000970873786407767
"('Canada', 'Peoples R China')",0.0022503955773475804
"('Canada', 'Peru')",0.00013869625520110957
"('Canada', 'Portugal')",0.0004173053994208823
"('Canada', 'Pramodita')",0.0004854368932038835
"('Canada', 'Premilla')",0.00032362459546925567
"('Canada', 'Raul')",0.000970873786407767
"('Canada', 'Real')",0.002912621359223301
"('Canada', 'Renata')",0.000970873786407767
"('Canada', 'Renaud')",0.000970873786407767
"('Canada', 'Robert')",7.468259895444362e-05
"('Canada', 'Romania')",0.0004854368932038835
"('Canada', 'Russia')",0.0007766990291262136
"('Canada', 'Sally')",0.0012944983818770227
"('Canada', 'Sandra')",0.0007766990291262136
"('Canada', 'Saoure')",0.000970873786407767
"('Canada', 'Sara')",0.000970873786407767
"('Canada', 'Sefa')",0.000970873786407767
"('Canada', 'Sharon')",0.000970873786407767
"('Canada', 'Shelagh')",0.000970873786407767
"('Canada', 'Simon')",0.0004854368932038835
"('Canada', 'Singapore')",0.0009251856082238721
"('Canada', 'Siyi')",0.0004854368932038835
"('Canada', 'Slovenia')",0.0005010961478233636
"('Canada', 'South Africa')",0.00041608876560332873
"('Canada', 'South Korea')",0.0007119741100323624
"('Canada', 'Spain')",0.0007258869431086109
"('Canada', 'Sri Lanka')",0.000970873786407767
"('Canada', 'Stefan')",0.00013869625520110957
"('Canada', 'Steve')",0.0004854368932038835
"('Canada', 'Sungchul')",0.000970873786407767
"('Canada', 'Sweden')",0.00013053765195398547
"('Canada', 'Switzerland')",0.0004653300396392256
"('Canada', 'T. Dongmin')",0.000970873786407767
"('Canada', 'Tae Wan')",0.000970873786407767
"('Canada', 'Taieb')",0.001941747572815534
"('Canada', 'Taiwan')",0.0001150324391478397
"('Canada', 'Tanusree')",0.000970873786407767
"('Canada', 'Tessa')",0.00032362459546925567
"('Canada', 'Thailand')",0.0009137635636778984
"('Canada', 'Tianni')",0.000970873786407767
"('Canada', 'Ting')",0.000970873786407767
"('Canada', 'Toru')",0.000970873786407767
"('Canada', 'Toto')",0.001941747572815534
"('Canada', 'Tunisia')",0.000794351279788173
"('Canada', 'Turkey')",4.267577083111064e-05
"('Canada', 'U Arab Emirates')",0.00010495932826029913
"('Canada', 'UK')",0.0029186516311885667
"('Canada', 'USA')",0.007034801580779745
"('Canada', 'Victor')",0.000970873786407767
"('Canada', 'Vietnam')",0.00024271844660194174
"('Canada', 'Vivien Kim Geok')",0.000970873786407767
"('Canada', 'Walid')",0.000970873786407767
"('Canada', 'Wally')",0.000970873786407767
"('Canada', 'Wang')",0.000970873786407767
"('Canada', 'Wenlong')",0.000970873786407767
"('Canada', 'Xiaojun')",0.000970873786407767
"('Canada', 'Yang')",0.0012944983818770227
"('Canada', 'Yany')",0.000970873786407767
"('Canada', 'Yi-Pin')",0.000970873786407767
"('Canada', 'Yingqi')",0.000970873786407767
"('Canada', 'Yongmei')",0.000970873786407767
"('Canada', 'Young Kyun')",0.00024271844660194174
"('Canada', 'Yuan')",0.0001941747572815534
"('Canada', 'Zaili')",0.000970873786407767
"('Canada', 'Zed')",0.000970873786407767
"('Canada', 'Zhefeng Frank')",0.000970873786407767
"('Canada', 'Zhichuan Frank')",0.000970873786407767
"('Canada', 'Zulfiquer Ali')",0.000970873786407767
"('Canan', 'Turkey')",0.01098901098901099
"('Carine', 'France')",0.0016863406408094434
"('Carlos', 'Italy')",0.0015220700152207
"('Carlos', 'Mexico')",0.007246376811594203
"('Carlos', 'Spain')",0.005607476635514018
"('Carmela', 'Caroline')",0.2
"('Carmela', 'Marylyn')",0.5
"('Carmela', 'UK')",0.0006901311249137336
"('Carmen', 'Pablo')",0.045454545454545456
"('Carmen', 'Spain')",0.003738317757009346
"('Carola', 'UK')",0.002070393374741201
"('Carole', 'France')",0.0016863406408094434
"('Carolin', 'Germany')",0.0011682242990654205
"('Carolin', 'Jodie')",0.5
"('Carolin', 'USA')",7.765180928715639e-05
"('Carolina Serrano', 'Emmanuelle')",1.0
"('Carolina Serrano', 'France')",0.0016863406408094434
"('Carolina Serrano', 'Saudi Arabia')",0.05263157894736842
"('Caroline', 'Finola')",0.2
"('Caroline', 'France')",0.0003372681281618887
"('Caroline', 'Marylyn')",0.1
"('Caroline', 'Sweden')",0.0016806722689075631
"('Caroline', 'Tony')",0.2
"('Caroline', 'UK')",0.0012422360248447205
"('Carolyn Strand', 'USA')",0.00015530361857431278
"('Carrie', 'J. Barton')",1.0
"('Cass', 'Laura')",0.16666666666666666
"('Cass', 'USA')",0.00015530361857431278
"('Cassandra', 'Elizabeth')",0.5
"('Cassandra', 'USA')",0.00015530361857431278
"('Catharina', 'Denmark')",0.007874015748031496
"('Catharina', 'Germany')",0.002336448598130841
"('Catharina', 'Sweden')",0.008403361344537815
"('Catherine', 'Gordon')",0.25
"('Catherine', 'UK')",0.0006901311249137336
"('Catherine', 'USA')",3.8825904643578196e-05
"('Cathy Yang', 'Peoples R China')",0.001006036217303823
"('Cathy Yang', 'Remus')",1.0
"('Cathy Yang', 'Sandy')",1.0
"('Cathy Yang', 'Singapore')",0.011764705882352941
"('Cedric', 'France')",0.003372681281618887
"('Cedric', 'Peoples R China')",0.002012072434607646
"('Cedric', 'USA')",0.00031060723714862557
"('Celia', 'Spain')",0.001869158878504673
"('Chad', 'Israel')",0.017543859649122806
"('Chad', 'Spain')",0.001869158878504673
"('Chad', 'UK')",0.0006901311249137336
"('Chad', 'USA')",0.00015530361857431278
"('Chaminda', 'Rahat')",1.0
"('Changsu', 'Dong-Hyun')",1.0
"('Changsu', 'Jong-Hun')",1.0
"('Changsu', 'South Korea')",0.006060606060606061
"('Changsu', 'Young Kyun')",0.25
"('Chanhoo', 'South Korea')",0.006060606060606061
"('Charalampos', 'Greece')",0.034482758620689655
"('Charalampos', 'UK')",0.0006901311249137336
"('Charalampos', 'USA')",0.00015530361857431278
"('Charbel Jose', 'France')",0.0016863406408094434
"('Charbel Jose', 'Indonesia')",0.05
"('Charbel Jose Chiappetta', 'France')",0.0037942664418212477
"('Charbel Jose Chiappetta', 'Indonesia')",0.1125
"('Charbel Jose Chiappetta', 'UK')",0.0006901311249137336
"('Charles', 'Olivier')",0.06666666666666667
"('Charles', 'USA')",0.00020707149143241705
"('Chechen', 'Hong-Nan')",1.0
"('Chechen', 'Taiwan')",0.004739336492890996
"('Chellie', 'Lijijana')",0.5
"('Chellie', 'Ljiljana')",0.5
"('Chellie', 'Manuka')",0.5
"('Chellie', 'New Zealand')",0.0136986301369863
"('Chen', 'Dayuan')",0.5
"('Chen', 'Jialin')",1.0
"('Chen', 'Peoples R China')",0.001006036217303823
"('Cheng-Li', 'Taiwan')",0.009478672985781991
"('Chenghao', 'Jing')",0.5
"('Chenghao', 'Peoples R China')",0.001006036217303823
"('Chenghao', 'Ruiqian')",1.0
"('Chenqian', 'Peoples R China')",0.001006036217303823
"('Chenqian', 'Zhu')",1.0
"('Cherise', 'South Africa')",0.011904761904761904
"('Cheryl', 'USA')",0.00015530361857431278
"('Chi-Shiun', 'Taiwan')",0.004739336492890996
"('Chia-Chin', 'Taiwan')",0.004739336492890996
"('Chia-chen', 'Chin-ta')",1.0
"('Chia-chen', 'Taiwan')",0.004739336492890996
"('Chiara', 'Italy')",0.0045662100456621
"('Chiara', 'UK')",0.0006901311249137336
"('Chieh-Peng', 'France')",0.0016863406408094434
"('Chieh-Peng', 'Taiwan')",0.004739336492890996
"('Chieh-Peng', 'UK')",0.0006901311249137336
"('Chieh-Yu', 'Taiwan')",0.004739336492890996
"('Chile', 'Mladen')",0.08333333333333333
"('Chile', 'Spain')",0.00015576323987538941
"('Chile', 'U Arab Emirates')",0.0022522522522522522
"('Chile', 'UK')",5.7510927076144466e-05
"('Chile', 'USA')",0.00032354920536315163
"('Chile', 'Virginia')",0.027777777777777776
"('Chin-Shan', 'Peoples R China')",0.001006036217303823
"('Chin-ta', 'Taiwan')",0.004739336492890996
"('Chirag', 'India')",0.00819672131147541
"('Chris', 'Lori')",0.2
"('Chris', 'Peoples R China')",0.00020120724346076458
"('Chris', 'Robert')",0.015384615384615385
"('Chris', 'South Africa')",0.002380952380952381
"('Chris', 'UK')",0.0012422360248447205
"('Chris', 'Yongmei')",0.2
"('Chris Reinders', 'Elke Hindina')",1.0
"('Chris Reinders', 'Emmeke Barbara')",1.0
"('Chris Reinders', 'Gabriela')",1.0
"('Chris Reinders', 'Malouke Esra')",1.0
"('Chris Reinders', 'Megan')",0.5
"('Chris Reinders', 'Monique')",0.5
"('Chris Reinders', 'Netherlands')",0.002105263157894737
"('Chris Reinders', 'USA')",0.00015530361857431278
"('Christian', 'Germany')",0.001557632398753894
"('Christian', 'Gregor')",0.08333333333333333
"('Christian', 'Matthes')",0.16666666666666666
"('Christian', 'Moritz')",0.03333333333333333
"('Christian', 'Norway')",0.001557632398753894
"('Christian', 'Samuel')",0.16666666666666666
"('Christian', 'Switzerland')",0.008875739644970414
"('Christiana', 'Germany')",0.002336448598130841
"('Christiana', 'UK')",0.0006901311249137336
"('Christiane Marie', 'Denmark')",0.007874015748031496
"('Christiane Marie', 'Sophie Esmann')",1.0
"('Christine', 'Louise')",0.5
"('Christof', 'France')",0.0008431703204047217
"('Christof', 'USA')",7.765180928715639e-05
"('Christofer', 'Mukesh')",0.5
"('Christofer', 'Soon-Yeow')",0.5
"('Christoph', 'Germany')",0.002336448598130841
"('Christoph', 'Tobias')",0.14285714285714285
"('Christophe', 'France')",0.0016863406408094434
"('Christopher', 'Robert')",0.015384615384615385
"('Christopher', 'Samir')",0.2
"('Christopher', 'UK')",0.0005521048999309869
"('Christopher', 'USA')",0.00012424289485945023
"('Christos', 'Czech Republic')",0.0625
"('Christos', 'Greece')",0.017241379310344827
"('Christos', 'USA')",7.765180928715639e-05
"('Chu-Ding', 'Peoples R China')",0.001006036217303823
"('Chu-Ding', 'Shenjiang')",0.16666666666666666
"('Chun Keung', 'USA')",0.00015530361857431278
"('Chun-Hsi Vivian', 'Indonesia')",0.05
"('Chun-Hsi Vivian', 'Taiwan')",0.004739336492890996
"('Chun-Hsiung', 'Taiwan')",0.004739336492890996
"('Chun-Tuan', 'Taiwan')",0.004739336492890996
"('Chung-Leung', 'Peoples R China')",0.001006036217303823
"('Chung-Leung', 'USA')",0.00015530361857431278
"('Chung-wen', 'Hsiu-Huei')",1.0
"('Chung-wen', 'Kristine Velasquez')",0.5
"('Chung-wen', 'Taiwan')",0.004739336492890996
"('Chung-wen', 'USA')",0.00015530361857431278
"('ChungMing', 'Peoples R China')",0.001006036217303823
"('ChungMing', 'Yuan')",0.2
"('Cindy', 'USA')",0.00015530361857431278
"('Claude', 'Morocco')",0.041666666666666664
"('Claude', 'Real')",0.08333333333333333
"('Claude', 'Spain')",0.00046728971962616824
"('Claude', 'Tunisia')",0.022727272727272728
"('Claudia', 'France')",0.0003372681281618887
"('Claudia', 'Netherlands')",0.0016842105263157896
"('Claudia', 'Seongtae')",0.2
"('Claudia', 'Switzerland')",0.001183431952662722
"('Claudia', 'UK')",0.00013802622498274673
"('Claudio', 'Italy')",0.00228310502283105
"('Claudio', 'Roberta')",0.16666666666666666
"('Claudio', 'Rodrigo')",0.5
"('Claudio', 'UK')",0.0003450655624568668
"('Claudio', 'USA')",7.765180928715639e-05
"('Claudius', 'Germany')",0.002336448598130841
"('Claus', 'USA')",0.00015530361857431278
"('Claus-Heinrich', 'Switzerland')",0.005917159763313609
"('Clement', 'France')",0.0016863406408094434
"('Clinton', 'Lixuan')",0.5
"('Clinton', 'Paul')",0.08333333333333333
"('Clinton', 'Radzi')",0.5
"('Clinton', 'USA')",7.765180928715639e-05
"('Clodia', 'Italy')",0.0091324200913242
"('Colina', 'Switzerland')",0.005917159763313609
"('Colombia', 'Croatia')",0.0392156862745098
"('Colombia', 'Denmark')",0.0004631773969430292
"('Colombia', 'Estonia')",0.01809954751131222
"('Colombia', 'Ezequiel')",0.058823529411764705
"('Colombia', 'Fidel')",0.058823529411764705
"('Colombia', 'Finland')",0.00036088054853843375
"('Colombia', 'France')",0.002479912707072711
"('Colombia', 'Germany')",0.0005497526113249038
"('Colombia', 'Israel')",0.0041279669762641896
"('Colombia', 'Italy')",0.0010744023636852001
"('Colombia', 'Japan')",0.0024509803921568627
"('Colombia', 'Lithuania')",0.023529411764705882
"('Colombia', 'Malaysia')",0.005115089514066497
"('Colombia', 'Maria')",0.00392156862745098
"('Colombia', 'Mexico')",0.011508951406649617
"('Colombia', 'Netherlands')",0.0004953560371517028
"('Colombia', 'New Zealand')",0.00040290088638195
"('Colombia', 'Pakistan')",0.0050062578222778474
"('Colombia', 'Paulina Man Kei')",0.058823529411764705
"('Colombia', 'Peoples R China')",0.00023671440407148776
"('Colombia', 'Portugal')",0.0020639834881320948
"('Colombia', 'Roberto')",0.0196078431372549
"('Colombia', 'Singapore')",0.002768166089965398
"('Colombia', 'Slovenia')",0.007590132827324478
"('Colombia', 'South Korea')",0.00142602495543672
"('Colombia', 'Spain')",0.0017592083562396922
"('Colombia', 'Sri Lanka')",0.058823529411764705
"('Colombia', 'Switzerland')",0.0003480682213713888
"('Colombia', 'Taiwan')",0.001115137998327293
"('Colombia', 'Trinidad Tobago')",0.007352941176470588
"('Colombia', 'UK')",0.0001623837940973491
"('Colombia', 'USA')",0.00022838767437398938
"('Colombia', 'Venezuela')",0.058823529411764705
"('Colombia', 'Vietnam')",0.014705882352941176
"('Cong', 'Peoples R China')",0.001006036217303823
"('Cong', 'Xing')",0.3333333333333333
"('Corinna', 'Germany')",0.002336448598130841
"('Cormac', 'Germany')",0.002336448598130841
"('Cormac', 'Ireland')",0.0136986301369863
"('Cormac', 'Thorsten')",0.5
"('Cormac', 'UK')",0.0006901311249137336
"('Cornelia', 'John')",0.1
"('Costa Rica', 'Italy')",0.0005073566717402334
"('Costa Rica', 'Spain')",0.00020768431983385254
"('Costa Rica', 'UK')",7.668123610152595e-05
"('Costa Rica', 'USA')",0.00015530361857431278
"('Costanza', 'Italy')",0.0045662100456621
"('Costanza', 'USA')",0.00015530361857431278
"('Crawford', 'Juliane')",1.0
"('Crawford', 'Ozlem')",1.0
"('Crawford', 'UK')",0.0006901311249137336
"('Cristina', 'Lorea')",0.16666666666666666
"('Cristina', 'Mexico')",0.007246376811594203
"('Cristina', 'Spain')",0.0024922118380062306
"('Croatia', 'Denmark')",0.0013123359580052493
"('Croatia', 'Estonia')",0.05128205128205128
"('Croatia', 'Fidel')",0.16666666666666666
"('Croatia', 'Finland')",0.0010224948875255625
"('Croatia', 'France')",0.0011242270938729624
"('Croatia', 'Germany')",0.0003894080996884735
"('Croatia', 'Israel')",0.011695906432748537
"('Croatia', 'Italy')",0.0030441400304414
"('Croatia', 'Japan')",0.006944444444444444
"('Croatia', 'Lithuania')",0.06666666666666667
"('Croatia', 'Malaysia')",0.014492753623188406
"('Croatia', 'Mexico')",0.014492753623188406
"('Croatia', 'Netherlands')",0.0014035087719298245
"('Croatia', 'New Zealand')",0.001141552511415525
"('Croatia', 'Pakistan')",0.014184397163120567
"('Croatia', 'Paulina Man Kei')",0.16666666666666666
"('Croatia', 'Peoples R China')",0.0006706908115358819
"('Croatia', 'Portugal')",0.005847953216374269
"('Croatia', 'Singapore')",0.00784313725490196
"('Croatia', 'Slovenia')",0.04838709677419355
"('Croatia', 'South Korea')",0.00404040404040404
"('Croatia', 'Spain')",0.002803738317757009
"('Croatia', 'Sri Lanka')",0.16666666666666666
"('Croatia', 'Switzerland')",0.0009861932938856016
"('Croatia', 'Taiwan')",0.00315955766192733
"('Croatia', 'UK')",0.00011502185415228893
"('Croatia', 'USA')",0.00023295542786146918
"('Croatia', 'Vietnam')",0.041666666666666664
"('Curtis', 'USA')",0.00015530361857431278
"('Cynthia', 'Denmark')",0.001968503937007874
"('Cynthia', 'Michael')",0.03125
"('Cynthia', 'Scott')",0.125
"('Cynthia', 'USA')",0.0006212144742972511
"('Cyprus', 'Greece')",0.009852216748768473
"('Cyprus', 'Ireland')",0.0009784735812133072
"('Cyprus', 'Saudi Arabia')",0.0037593984962406013
"('Cyprus', 'Singapore')",0.0008403361344537816
"('Cyprus', 'UK')",0.003992901508429458
"('Cyprus', 'USA')",4.437246244980365e-05
"('Cyrlene', 'France')",0.0016863406408094434
"('Czech Republic', 'Eva')",0.025
"('Czech Republic', 'Germany')",0.0002920560747663551
"('Czech Republic', 'Italy')",0.0005707762557077625
"('Czech Republic', 'Luigino')",0.0625
"('Czech Republic', 'Sona')",0.125
"('Czech Republic', 'USA')",7.765180928715639e-05
"('D. Jordan', 'USA')",0.00031060723714862557
"('DENMARK', 'UK')",0.0006901311249137336
"('Daejoong', 'USA')",0.00015530361857431278
"('Dalia', 'Diana')",0.3333333333333333
"('Dalia', 'Mexico')",0.021739130434782608
"('Dalia', 'USA')",0.00015530361857431278
"('Damodar', 'India')",0.00819672131147541
"('Dan', 'David')",0.006896551724137931
"('Dan', 'Finland')",0.001226993865030675
"('Dan', 'Fred Amofa')",0.2
"('Dan', 'Nathan')",0.1
"('Dan', 'Peoples R China')",0.00020120724346076458
"('Dan', 'Rachel')",0.03333333333333333
"('Dan', 'Romania')",0.025
"('Dan', 'UK')",0.00013802622498274673
"('Dan', 'USA')",0.00012424289485945023
"('Dana', 'Denmark')",0.007874015748031496
"('Dana', 'France')",0.0016863406408094434
"('Daniel', 'Denmark')",0.0008748906386701663
"('Daniel', 'Emma')",0.05555555555555555
"('Daniel', 'France')",0.00018737118231216038
"('Daniel', 'Germany')",0.00025960539979231567
"('Daniel', 'Israel')",0.001949317738791423
"('Daniel', 'James')",0.011111111111111112
"('Daniel', 'Netherlands')",0.0009356725146198831
"('Daniel', 'Spain')",0.0008307372793354102
"('Daniel', 'Tim')",0.027777777777777776
"('Daniel', 'USA')",0.0002760953219098894
"('Daniel', 'Yotam')",0.1111111111111111
"('Daniela', 'France')",0.0016863406408094434
"('Daniela', 'Giuseppe')",1.0
"('Daniela', 'Italy')",0.0045662100456621
"('Daniele', 'Frederic')",1.0
"('Daniele', 'Gary')",0.14285714285714285
"('Daniele', 'UK')",0.0006901311249137336
"('Danny', 'USA')",0.00015530361857431278
"('Daphne', 'UK')",0.0006901311249137336
"('Dasaratha', 'Silvia')",0.5
"('Dasaratha', 'USA')",0.00015530361857431278
"('Dave', 'Dirk')",0.125
"('David', 'Dima')",0.011494252873563218
"('David', 'Erik')",0.011494252873563218
"('David', 'France')",0.00023259870907716462
"('David', 'Germany')",0.0003222687721559781
"('David', 'Hannes')",0.034482758620689655
"('David', 'Jordan')",0.0038314176245210726
"('David', 'Montgomery')",0.034482758620689655
"('David', 'Muhammad Aftab')",0.034482758620689655
"('David', 'Netherlands')",0.0018148820326678765
"('David', 'New Zealand')",0.00023618327822390176
"('David', 'Niek')",0.034482758620689655
"('David', 'Peoples R China')",3.469090404495941e-05
"('David', 'Spain')",0.0005800837898807605
"('David', 'Tessa')",0.011494252873563218
"('David', 'UK')",0.001523047999809619
"('David', 'USA')",0.00026240956241866645
"('Dayuan', 'Jialin')",0.5
"('Dayuan', 'Min')",0.1
"('Dayuan', 'Peoples R China')",0.002012072434607646
"('Dayuan', 'Shenggang')",0.25
"('Dayuan', 'UK')",0.0003450655624568668
"('Dean', 'Gregory')",0.1
"('Deanna', 'Nora')",1.0
"('Deanna', 'USA')",0.00015530361857431278
"('Debbie', 'Mehrdokht')",1.0
"('Deborah', 'Luke')",1.0
"('Deborah', 'USA')",0.00015530361857431278
"('Deirdre', 'UK')",0.0006901311249137336
"('Dendi', 'Netherlands')",0.002105263157894737
"('Denise', 'Friederike Sophie')",0.2
"('Denise', 'Germany')",0.004205607476635514
"('Denise', 'Mario')",0.04
"('Denise', 'UK')",0.0005521048999309869
"('Denmark', 'Eric')",0.0026246719160104987
"('Denmark', 'Esben Rahbek Gjerdrum')",0.015748031496062992
"('Denmark', 'Estonia')",0.0006056935190793458
"('Denmark', 'Finland')",4.830684507994783e-05
"('Denmark', 'France')",0.001912071277768188
"('Denmark', 'Friederike')",0.007874015748031496
"('Denmark', 'George')",0.0013123359580052493
"('Denmark', 'Germany')",0.0018397233056148354
"('Denmark', 'Greece')",0.00027151778441487917
"('Denmark', 'Iceland')",0.006299212598425197
"('Denmark', 'Israel')",0.0005525625086337892
"('Denmark', 'Italy')",0.0012943587531010678
"('Denmark', 'Jennifer')",0.0008748906386701663
"('Denmark', 'Johan')",0.0026246719160104987
"('Denmark', 'Karin')",0.003937007874015748
"('Denmark', 'Klemens')",0.007874015748031496
"('Denmark', 'Lars')",0.0026246719160104987
"('Denmark', 'Laura')",0.0013123359580052493
"('Denmark', 'Lebanon')",0.0008075913587724611
"('Denmark', 'Lithuania')",0.0007874015748031496
"('Denmark', 'Malaysia')",0.00017117425539198904
"('Denmark', 'Matthias')",0.001968503937007874
"('Denmark', 'Mette')",0.015748031496062992
"('Denmark', 'Mexico')",0.0006846970215679561
"('Denmark', 'Mia')",0.007874015748031496
"('Denmark', 'Moritz')",0.0015748031496062992
"('Denmark', 'Netherlands')",0.0020058019063406546
"('Denmark', 'New Zealand')",5.3931614712544494e-05
"('Denmark', 'Nina')",0.007874015748031496
"('Denmark', 'Norway')",0.0002943557288983737
"('Denmark', 'Pakistan')",0.0006701289998324678
"('Denmark', 'Paul Maurice')",0.007874015748031496
"('Denmark', 'Paulina Man Kei')",0.007874015748031496
"('Denmark', 'Peoples R China')",3.1686180072561356e-05
"('Denmark', 'Portugal')",0.0002762812543168946
"('Denmark', 'Robert')",0.0006056935190793458
"('Denmark', 'Romania')",0.000984251968503937
"('Denmark', 'Scott')",0.003937007874015748
"('Denmark', 'Sebastian')",0.0026246719160104987
"('Denmark', 'Singapore')",9.263547938860583e-05
"('Denmark', 'Slovenia')",0.004064008128016256
"('Denmark', 'Sophie Esmann')",0.007874015748031496
"('Denmark', 'South Africa')",9.373828271466067e-05
"('Denmark', 'South Korea')",4.772130756382725e-05
"('Denmark', 'Spain')",0.0009419383324747958
"('Denmark', 'Sweden')",0.002382055184278436
"('Denmark', 'Switzerland')",0.00041932628243954715
"('Denmark', 'Taiwan')",3.7317610180244055e-05
"('Denmark', 'Thailand')",0.0004631773969430292
"('Denmark', 'Thomas Boysen')",0.007874015748031496
"('Denmark', 'Throstur Olaf')",0.010498687664041995
"('Denmark', 'Thyra Uth')",0.007874015748031496
"('Denmark', 'U Arab Emirates')",0.00021281123643328368
"('Denmark', 'UK')",0.0019617113078256522
"('Denmark', 'USA')",0.0003534074469919401
"('Denmark', 'Vietnam')",0.001968503937007874
"('Denmark', 'Vlad')",0.003937007874015748
"('Denmark', 'Wencke')",0.007874015748031496
"('Denmark', 'Ying')",0.0026246719160104987
"('Dennis', 'Robert')",0.07692307692307693
"('Dennis', 'USA')",0.00015530361857431278
"('Denton', 'Gary')",0.14285714285714285
"('Denton', 'USA')",0.00015530361857431278
"('Deqiu', 'Peoples R China')",0.001006036217303823
"('Deqiu', 'USA')",0.00015530361857431278
"('Derek', 'USA')",0.00015530361857431278
"('Desiree', 'Jianhong')",0.5
"('Desiree', 'Netherlands')",0.002105263157894737
"('Dessalegn', 'Sutharson')",1.0
"('Devan', 'Fred')",1.0
"('Devon', 'USA')",0.00015530361857431278
"('Dewi', 'Junzhao')",1.0
"('Deyuan', 'Ho Kwong')",0.25
"('Deyuan', 'Peoples R China')",0.001006036217303823
"('Diana', 'Mexico')",0.007246376811594203
"('Diana', 'Switzerland')",0.0019723865877712033
"('Diana', 'UK')",0.00023004370830457787
"('Diana', 'USA')",5.1767872858104264e-05
"('Diego', 'Spain')",0.001869158878504673
"('Dima', 'France')",0.0005621135469364812
"('Dima', 'Lebanon')",0.03418803418803419
"('Dima', 'Mona')",0.3333333333333333
"('Dimitrios', 'Greece')",0.034482758620689655
"('Dimitrios', 'Kleio')",1.0
"('Dimitrios', 'Peoples R China')",0.001006036217303823
"('Dimitrios', 'Shenjiang')",0.16666666666666666
"('Dimitrios', 'UK')",0.0006901311249137336
"('Dinah', 'USA')",0.00015530361857431278
"('Ding-Yu', 'Taiwan')",0.004739336492890996
"('Dirk', 'Jan')",0.125
"('Dirk', 'Narongsak')",0.25
"('Dirk', 'Netherlands')",0.002105263157894737
"('Dirk', 'Thailand')",0.014705882352941176
"('Dirk', 'UK')",0.0001725327812284334
"('Dirk', 'USA')",3.8825904643578196e-05
"('Dolf', 'Netherlands')",0.002105263157894737
"('Dolf', 'UK')",0.0006901311249137336
"('Dolors', 'Spain')",0.001869158878504673
"('Domenico', 'Netherlands')",0.002105263157894737
"('Domenico', 'Verena')",0.3333333333333333
"('Dominik', 'Germany')",0.002336448598130841
"('Dominika', 'Germany')",0.002336448598130841
"('Dominika', 'Jennifer')",0.1111111111111111
"('Don', 'Ireland')",0.0045662100456621
"('Don', 'Leon')",0.3333333333333333
"('Don', 'Spain')",0.0006230529595015577
"('Donald', 'M. Tom')",1.0
"('Donald', 'USA')",0.00015530361857431278
"('Dong-Hong', 'Peoples R China')",0.001006036217303823
"('Dong-Hyun', 'Jong-Hun')",1.0
"('Dong-Hyun', 'South Korea')",0.006060606060606061
"('Dong-Hyun', 'Young Kyun')",0.25
"('Dong-Jin', 'South Korea')",0.006060606060606061
"('Dong-Jin', 'USA')",0.00015530361857431278
"('Dongjing', 'USA')",0.00015530361857431278
"('Dongseop', 'South Korea')",0.006060606060606061
"('Dongseop', 'Subin')",1.0
"('Dongseop', 'Yongduk')",1.0
"('Donna', 'Ireland')",0.0136986301369863
"('Donna', 'Marius')",1.0
"('Donna', 'UK')",0.0006901311249137336
"('Dorothee', 'Switzerland')",0.0029585798816568047
"('Dorothee', 'USA')",7.765180928715639e-05
"('Douglas', 'USA')",0.00015530361857431278
"('Dov', 'USA')",0.00015530361857431278
"('Duli', 'Khairul')",1.0
"('Duli', 'USA')",0.00015530361857431278
"('E. Guenter', 'France')",0.0016863406408094434
"('E. Guenter', 'USA')",0.00015530361857431278
"('E. Holly', 'USA')",0.00031060723714862557
"('E. Julie', 'UK')",0.0006901311249137336
"('Edina', 'France')",0.0016863406408094434
"('Edina', 'USA')",0.00015530361857431278
"('Eduardo', 'Roger')",0.5
"('Eduardo', 'Spain')",0.0009345794392523365
"('Eduardo', 'Steve')",0.25
"('Eduardo', 'UK')",0.0003450655624568668
"('Edward', 'Kathryn')",0.16666666666666666
